world,mode,seed,declared_horizon,intervention_cycle,n_f,failed,first_failure_cycle,first_failure_signature,same_failure_returned,same_failure_return_cycle,cycles_until_same_failure_returns,correct_decisions_post_handoff,decision_opportunities_post_handoff,post_handoff_decision_accuracy,policy_violations,final_config_accuracy,final_requirement_accuracy,retained_retry_demand,retained_latency_floor,retained_risk_tolerance,retained_memory_horizon,retained_handoff_depth,retained_token_capacity,packet_bytes,packet_tokens,evidence_reads,accepted_handoffs,rejected_handoffs,undecidable_handoffs
stateful_task,unsigned_minimal_handoff,9280,320,80,124,1,124,invariant_failure,0,0,0,100,241,0.4149377593,0,0.8333333333,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9280,320,80,124,1,124,invariant_failure,0,0,0,100,241,0.4149377593,0,0.8333333333,0.0,0,0,0,0,0,0,8482,1818,5,1,0,0
stateful_task,continuous_control,9281,320,80,128,1,128,required_state_loss,1,144,16,34,241,0.1410788382,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9281,320,80,80,1,80,configuration_error|required_state_loss,1,288,208,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9281,320,80,128,1,128,required_state_loss,1,144,16,34,241,0.1410788382,0,0.5,0.0,0,0,0,0,0,0,19860,4354,0,1,0,0
stateful_task,unsigned_minimal_handoff,9281,320,80,176,1,176,required_state_loss,1,192,16,90,241,0.3734439834,0,0.8333333333,0.1666666667,1,0,0,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9281,320,80,176,1,176,required_state_loss,1,192,16,90,241,0.3734439834,0,0.8333333333,0.1666666667,1,0,0,0,0,0,8480,1849,5,1,0,0
stateful_task,continuous_control,9282,320,80,96,1,96,required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9282,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.3333333333,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9282,320,80,96,1,96,required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,19875,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9282,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.3333333333,0.0,0,0,0,0,0,0,2201,599,0,1,0,0
stateful_task,olp_handoff,9282,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.3333333333,0.0,0,0,0,0,0,0,8484,1839,5,1,0,0
stateful_task,continuous_control,9283,320,80,96,1,96,required_state_loss,1,112,16,5,241,0.020746888,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9283,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9283,320,80,96,1,96,required_state_loss,1,112,16,5,241,0.020746888,0,0.5,0.0,0,0,0,0,0,0,19876,4352,0,1,0,0
stateful_task,unsigned_minimal_handoff,9283,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.5,0.0,0,0,0,0,0,0,2195,597,0,1,0,0
stateful_task,olp_handoff,9283,320,80,192,1,192,required_state_loss,1,208,16,105,241,0.4356846473,0,0.5,0.0,0,0,0,0,0,0,8478,1809,5,1,0,0
stateful_task,continuous_control,9284,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9284,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9284,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.5833333333,0.1666666667,0,0,0,1,0,0,19875,4359,0,1,0,0
stateful_task,unsigned_minimal_handoff,9284,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.4166666667,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9284,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.4166666667,0.0,0,0,0,0,0,0,8482,1815,5,1,0,0
stateful_task,continuous_control,9285,320,80,112,1,112,required_state_loss,1,128,16,20,241,0.0829875519,0,0.5833333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9285,320,80,80,1,80,configuration_error|required_state_loss,1,288,208,0,241,0.0,11,0.5833333333,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9285,320,80,112,1,112,required_state_loss,1,128,16,20,241,0.0829875519,0,0.5833333333,0.0,0,0,0,0,0,0,19873,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9285,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.5833333333,0.0,0,0,0,0,0,0,2199,601,0,1,0,0
stateful_task,olp_handoff,9285,320,80,160,1,160,required_state_loss,1,176,16,78,241,0.3236514523,0,0.5833333333,0.0,0,0,0,0,0,0,8482,1833,5,1,0,0
stateful_task,continuous_control,9286,320,80,80,1,80,invariant_failure,1,122,42,27,241,0.112033195,0,0.6666666667,0.3333333333,1,0,0,0,1,0,0,0,0,0,0,0
stateful_task,empty_reset,9286,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.6666666667,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,27,241,0.112033195,0,0.6666666667,0.3333333333,1,0,0,0,1,0,19886,4363,0,1,0,0
stateful_task,unsigned_minimal_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,83,241,0.3443983402,0,0.6666666667,0.1666666667,1,0,0,0,0,0,2201,599,0,1,0,0
stateful_task,olp_handoff,9286,320,80,80,1,80,invariant_failure,1,122,42,83,241,0.3443983402,0,0.6666666667,0.1666666667,1,0,0,0,0,0,8484,1831,5,1,0,0
stateful_task,continuous_control,9287,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9287,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.3333333333,0.1666666667,0,0,0,1,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9287,320,80,112,1,112,required_state_loss,1,128,16,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,19868,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9287,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.3333333333,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9287,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.3333333333,0.0,0,0,0,0,0,0,8480,1849,5,1,0,0
stateful_task,continuous_control,9288,320,80,81,1,81,invariant_failure,1,106,25,34,241,0.1410788382,0,0.6666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9288,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.6666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,34,241,0.1410788382,0,0.6666666667,0.0,0,0,0,0,0,0,19871,4355,0,1,0,0
stateful_task,unsigned_minimal_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,104,241,0.4315352697,0,0.6666666667,0.0,0,0,0,0,0,0,2197,597,0,1,0,0
stateful_task,olp_handoff,9288,320,80,81,1,81,invariant_failure,1,106,25,104,241,0.4315352697,0,0.6666666667,0.0,0,0,0,0,0,0,8480,1819,5,1,0,0
stateful_task,continuous_control,9289,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.1666666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9289,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.5833333333,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9289,320,80,96,1,96,required_state_loss,1,112,16,13,241,0.0539419087,0,0.1666666667,0.0,0,0,0,0,0,0,19861,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9289,320,80,192,1,192,required_state_loss,0,0,0,98,241,0.4066390041,0,0.3333333333,0.1666666667,1,0,0,0,0,0,2203,603,0,1,0,0
stateful_task,olp_handoff,9289,320,80,192,1,192,required_state_loss,0,0,0,98,241,0.4066390041,0,0.3333333333,0.1666666667,1,0,0,0,0,0,8486,1842,5,1,0,0
stateful_task,continuous_control,9290,320,80,96,1,96,required_state_loss,1,112,16,4,241,0.0165975104,0,0.1666666667,0.1666666667,0,1,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9290,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.1666666667,0,0,0,0,1,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9290,320,80,96,1,96,required_state_loss,1,112,16,4,241,0.0165975104,0,0.1666666667,0.1666666667,0,1,0,0,0,0,19875,4348,0,1,0,0
stateful_task,unsigned_minimal_handoff,9290,320,80,160,1,160,required_state_loss,1,176,16,69,241,0.2863070539,0,0.4166666667,0.1666666667,0,0,0,0,1,0,2193,595,0,1,0,0
stateful_task,olp_handoff,9290,320,80,160,1,160,required_state_loss,1,176,16,69,241,0.2863070539,0,0.4166666667,0.1666666667,0,0,0,0,1,0,8476,1833,5,1,0,0
stateful_task,continuous_control,9291,320,80,96,1,96,required_state_loss,1,112,16,11,241,0.0456431535,0,0.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9291,320,80,80,1,80,configuration_error|required_state_loss,1,304,224,0,241,0.0,11,0.5833333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9291,320,80,96,1,96,required_state_loss,1,112,16,11,241,0.0456431535,0,0.25,0.0,0,0,0,0,0,0,19878,4361,0,1,0,0
stateful_task,unsigned_minimal_handoff,9291,320,80,127,1,127,invariant_failure,1,319,192,68,241,0.2821576763,0,0.6666666667,0.0,0,0,0,0,0,0,2205,601,0,1,0,0
stateful_task,olp_handoff,9291,320,80,127,1,127,invariant_failure,1,319,192,68,241,0.2821576763,0,0.6666666667,0.0,0,0,0,0,0,0,8488,1875,5,1,0,0
stateful_task,continuous_control,9292,320,80,96,1,96,required_state_loss,1,112,16,6,241,0.0248962656,0,0.25,0.1666666667,0,1,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9292,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.1666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9292,320,80,96,1,96,required_state_loss,1,112,16,6,241,0.0248962656,0,0.25,0.1666666667,0,1,0,0,0,0,19877,4362,0,1,0,0
stateful_task,unsigned_minimal_handoff,9292,320,80,160,1,160,required_state_loss,1,176,16,72,241,0.2987551867,0,0.1666666667,0.0,0,0,0,0,0,0,2201,603,0,1,0,0
stateful_task,olp_handoff,9292,320,80,160,1,160,required_state_loss,1,176,16,72,241,0.2987551867,0,0.1666666667,0.0,0,0,0,0,0,0,8484,1861,5,1,0,0
stateful_task,continuous_control,9293,320,80,96,1,96,configuration_error|required_state_loss,1,128,32,6,241,0.0248962656,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9293,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.5,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9293,320,80,96,1,96,configuration_error|required_state_loss,1,128,32,6,241,0.0248962656,0,0.3333333333,0.0,0,0,0,0,0,0,19888,4370,0,1,0,0
stateful_task,unsigned_minimal_handoff,9293,320,80,112,1,112,invariant_failure,0,0,0,98,241,0.4066390041,0,0.5,0.0,0,0,0,0,0,0,2205,603,0,1,0,0
stateful_task,olp_handoff,9293,320,80,112,1,112,invariant_failure,0,0,0,98,241,0.4066390041,0,0.5,0.0,0,0,0,0,0,0,8488,1839,5,1,0,0
stateful_task,continuous_control,9294,320,80,100,1,100,invariant_failure,0,0,0,23,241,0.0954356846,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9294,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9294,320,80,100,1,100,invariant_failure,0,0,0,23,241,0.0954356846,0,0.4166666667,0.0,0,0,0,0,0,0,19882,4360,0,1,0,0
stateful_task,unsigned_minimal_handoff,9294,320,80,100,1,100,invariant_failure,0,0,0,77,241,0.3195020747,0,0.4166666667,0.1666666667,1,0,0,0,0,0,2203,603,0,1,0,0
stateful_task,olp_handoff,9294,320,80,100,1,100,invariant_failure,0,0,0,77,241,0.3195020747,0,0.4166666667,0.1666666667,1,0,0,0,0,0,8486,1837,5,1,0,0
stateful_task,continuous_control,9295,320,80,128,1,128,configuration_error|required_state_loss,1,144,16,36,241,0.1493775934,0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9295,320,80,80,1,80,configuration_error|required_state_loss,1,256,176,0,241,0.0,11,0.6666666667,0.3333333333,1,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9295,320,80,128,1,128,configuration_error|required_state_loss,1,144,16,36,241,0.1493775934,0,0.5,0.0,0,0,0,0,0,0,19881,4360,0,1,0,0
stateful_task,unsigned_minimal_handoff,9295,320,80,176,1,176,required_state_loss,1,192,16,89,241,0.3692946058,0,0.6666666667,0.3333333333,0,1,0,1,0,0,2205,603,0,1,0,0
stateful_task,olp_handoff,9295,320,80,176,1,176,required_state_loss,1,192,16,89,241,0.3692946058,0,0.6666666667,0.3333333333,0,1,0,1,0,0,8488,1819,5,1,0,0
stateful_task,continuous_control,9296,320,80,96,1,96,required_state_loss,1,112,16,10,241,0.0414937759,0,0.5,0.1666666667,0,0,1,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9296,320,80,80,1,80,configuration_error|required_state_loss,1,240,160,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9296,320,80,96,1,96,required_state_loss,1,112,16,10,241,0.0414937759,0,0.5,0.1666666667,0,0,1,0,0,0,19885,4358,0,1,0,0
stateful_task,unsigned_minimal_handoff,9296,320,80,208,1,208,required_state_loss,1,224,16,119,241,0.4937759336,0,0.4166666667,0.0,0,0,0,0,0,0,2203,599,0,1,0,0
stateful_task,olp_handoff,9296,320,80,208,1,208,required_state_loss,1,224,16,119,241,0.4937759336,0,0.4166666667,0.0,0,0,0,0,0,0,8486,1851,5,1,0,0
stateful_task,continuous_control,9297,320,80,96,1,96,required_state_loss,1,128,32,9,241,0.0373443983,0,0.5,0.1666666667,0,0,0,0,1,0,0,0,0,0,0,0
stateful_task,empty_reset,9297,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.6666666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9297,320,80,96,1,96,required_state_loss,1,128,32,9,241,0.0373443983,0,0.5,0.1666666667,0,0,0,0,1,0,19857,4348,0,1,0,0
stateful_task,unsigned_minimal_handoff,9297,320,80,176,1,176,required_state_loss,0,0,0,89,241,0.3692946058,0,0.6666666667,0.0,0,0,0,0,0,0,2195,595,0,1,0,0
stateful_task,olp_handoff,9297,320,80,176,1,176,required_state_loss,0,0,0,89,241,0.3692946058,0,0.6666666667,0.0,0,0,0,0,0,0,8478,1831,5,1,0,0
stateful_task,continuous_control,9298,320,80,96,1,96,configuration_error|required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9298,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.5,0.1666666667,0,1,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9298,320,80,96,1,96,configuration_error|required_state_loss,1,112,16,3,241,0.0124481328,0,0.3333333333,0.0,0,0,0,0,0,0,19900,4366,0,1,0,0
stateful_task,unsigned_minimal_handoff,9298,320,80,176,1,176,required_state_loss,1,192,16,88,241,0.3651452282,0,0.6666666667,0.3333333333,0,0,0,1,0,1,2203,603,0,1,0,0
stateful_task,olp_handoff,9298,320,80,176,1,176,required_state_loss,1,192,16,88,241,0.3651452282,0,0.6666666667,0.3333333333,0,0,0,1,0,1,8486,1835,5,1,0,0
stateful_task,continuous_control,9299,320,80,112,1,112,configuration_error|required_state_loss,1,144,32,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9299,320,80,80,1,80,configuration_error|required_state_loss,1,192,112,0,241,0.0,11,0.4166666667,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9299,320,80,112,1,112,configuration_error|required_state_loss,1,144,32,21,241,0.0871369295,0,0.4166666667,0.0,0,0,0,0,0,0,19861,4356,0,1,0,0
stateful_task,unsigned_minimal_handoff,9299,320,80,176,1,176,required_state_loss,0,0,0,85,241,0.3526970954,0,0.4166666667,0.0,0,0,0,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9299,320,80,176,1,176,required_state_loss,0,0,0,85,241,0.3526970954,0,0.4166666667,0.0,0,0,0,0,0,0,8480,1833,5,1,0,0
stateful_task,continuous_control,9300,320,80,144,1,144,required_state_loss,1,160,16,52,241,0.2157676349,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9300,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9300,320,80,144,1,144,required_state_loss,1,160,16,52,241,0.2157676349,0,0.3333333333,0.0,0,0,0,0,0,0,19876,4353,0,1,0,0
stateful_task,unsigned_minimal_handoff,9300,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.5833333333,0.3333333333,1,0,0,1,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9300,320,80,160,1,160,required_state_loss,1,176,16,74,241,0.3070539419,0,0.5833333333,0.3333333333,1,0,0,1,0,0,8480,1838,5,1,0,0
stateful_task,continuous_control,9301,320,80,112,1,112,required_state_loss,1,128,16,17,241,0.0705394191,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9301,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9301,320,80,112,1,112,required_state_loss,1,128,16,17,241,0.0705394191,0,0.3333333333,0.0,0,0,0,0,0,0,19867,4357,0,1,0,0
stateful_task,unsigned_minimal_handoff,9301,320,80,192,1,192,required_state_loss,1,240,48,104,241,0.4315352697,0,0.3333333333,0.0,0,0,0,0,0,0,2201,603,0,1,0,0
stateful_task,olp_handoff,9301,320,80,192,1,192,required_state_loss,1,240,48,104,241,0.4315352697,0,0.3333333333,0.0,0,0,0,0,0,0,8484,1823,5,1,0,0
stateful_task,continuous_control,9302,320,80,80,1,80,invariant_failure,1,205,125,3,241,0.0124481328,0,0.6666666667,0.1666666667,1,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9302,320,80,80,1,80,configuration_error|required_state_loss,0,0,0,0,241,0.0,11,0.75,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9302,320,80,80,1,80,invariant_failure,1,205,125,3,241,0.0124481328,0,0.6666666667,0.1666666667,1,0,0,0,0,0,19883,4362,0,1,0,0
stateful_task,unsigned_minimal_handoff,9302,320,80,80,1,80,invariant_failure,1,205,125,74,241,0.3070539419,0,0.75,0.0,0,0,0,0,0,0,2201,603,0,1,0,0
stateful_task,olp_handoff,9302,320,80,80,1,80,invariant_failure,1,205,125,74,241,0.3070539419,0,0.75,0.0,0,0,0,0,0,0,8484,1851,5,1,0,0
stateful_task,continuous_control,9303,320,80,112,1,112,required_state_loss,0,0,0,26,241,0.1078838174,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9303,320,80,80,1,80,configuration_error|required_state_loss,1,208,128,0,241,0.0,11,0.5,0.1666666667,1,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9303,320,80,112,1,112,required_state_loss,0,0,0,26,241,0.1078838174,0,0.3333333333,0.0,0,0,0,0,0,0,19872,4355,0,1,0,0
stateful_task,unsigned_minimal_handoff,9303,320,80,160,1,160,required_state_loss,1,176,16,73,241,0.3029045643,0,0.6666666667,0.3333333333,1,0,1,0,0,0,2197,599,0,1,0,0
stateful_task,olp_handoff,9303,320,80,160,1,160,required_state_loss,1,176,16,73,241,0.3029045643,0,0.6666666667,0.3333333333,1,0,1,0,0,0,8480,1853,5,1,0,0
stateful_task,continuous_control,9304,320,80,144,1,144,required_state_loss,1,240,96,49,241,0.2033195021,0,0.3333333333,0.0,0,0,0,0,0,0,0,0,0,0,0,0
stateful_task,empty_reset,9304,320,80,80,1,80,configuration_error|required_state_loss,1,224,144,0,241,0.0,11,0.3333333333,0.0,0,0,0,0,0,0,45,17,0,1,0,0
stateful_task,full_history_handoff,9304,320,80,144,1,144,required_state_loss,1,240,96,49,241,0.2033195021,0,0.3333333333,0.0,0,0,0,0,0,0,19870,4352,0,1,0,0
stateful_task,unsigned_minimal_handoff,9304,320,80,160,1,160,required_state_loss,1,176,16,80,241,0.3319502075,0,0.3333333333,0.0,0,0,0,0,0,0,2199,599,0,1,0,0
stateful_task,olp_handoff,9304,320,80,160,1,160,required_state_loss,1,176,16,80,241,0.3319502075,0,0.3333333333,0.0,0,0,0,0,0,0,8482,1851,5,1,0,0
